CowO10	CowO11	CowO12	CowO13	CowO14	CowO15	CowO21	CowO2	CowO3	CowO6	CowO7	CowO8
Ntng1	4.98904289230984	5.13886253519926	4.94753344856674	5.28576217998886	4.97698262154007	5.43954132240741	5.19466066506884	5.36649243479605	5.11496863868518	4.99372268639941	5.10690188769767	5.45239666965229
Ntng2	5.35543948338984	5.66944692926074	5.54404073352032	5.34465842632421	5.39010340819003	5.48892791158743	5.2729692686377	5.3017111801423	5.5755245154294	5.4645618913738	5.39166535383489	5.28905571246473
Ntpcr	1.74169901514951	1.83723883860469	1.76193262405888	1.93625775736035	1.61524614656559	1.76243325526643	1.77573027055678	1.60864462174046	1.53985327819752	1.87269818669671	1.80086336321696	1.68207990011185
Ntrk2	7.75877292970668	7.73354982945097	8.03941323675801	7.84562051827548	7.96870042722241	7.93271597708552	7.73984291926623	7.87759454112026	7.905428717323	7.88465973927583	7.83677759850373	7.86607653571156
Ntrk3	7.91108342244527	8.05036339521076	7.87581565157169	7.78142318714618	7.9086050797444	7.85112020514743	7.85164099433334	8.0025597578003	7.90222914338253	8.01993333779362	7.84355127951608	7.8403019149478
Ntsr2	6.95495150890845	7.27883670459209	6.83989897671903	7.14090040910728	6.92483661877754	6.82050868207005	7.31604624886496	6.93231855617273	7.3022706885668	7.03770959397314	7.2511529037715	6.94876748641805
Nuak1	5.69965126149924	6.00704349312118	6.07932206174265	5.91859757386731	5.43472546984487	6.03629140615633	5.54073257383392	5.67028131787204	5.54403898609617	5.66860047779178	5.71995357414897	5.9148293576791
Nuak2	1.18007707470482	1.58876108308228	0.897032390690959	1.74122667800218	1.31743577868802	1.34217388167911	1.27661037351777	0.979806350516807	1.23682546788917	1.24725158421786	0.995257242458968	1.21497500507645
Nub1	5.82090859798768	5.55089018315547	5.73642497728553	5.82731531351806	5.82658788596982	5.78329991963477	5.8711816159373	5.82141786233526	5.85023730371154	5.69291814419608	5.83532031321759	5.78807884069817
Nubp1	2.14661905646963	1.71720898789149	1.75068368481059	1.77252760443521	1.67429761581074	1.26051700199741	1.56503165996099	1.79296408019429	1.58200836942071	1.3579533083271	1.23047331057224	1.75227368334748
Nubp2	4.10275658277307	4.27679779760447	4.2950722283737	4.12146233815473	4.05618910032227	4.16565386163153	4.33092631405219	3.86129911725218	4.26089038350628	4.30088107592997	4.50816604279005	4.21064827507861
Nubpl	2.63636746726384	2.63109045707238	2.38052758696375	2.50986038987644	2.42976906187406	1.99571484881573	2.32126081264474	2.25773722898105	2.665480857673	2.06493731446793	2.02289585136028	2.38839666389201
Nucb1	7.76794355079977	7.66933338415673	7.7041936469287	7.69240594463414	7.68570280262243	7.6526070685977	7.75118783142985	7.67025184690535	7.67497721568145	7.74577405798247	7.70843578207609	7.78444312241102
Nucb2	4.36962295290429	4.80659435930877	4.1932635391154	4.46831246984144	4.75246709111288	4.60945137528361	4.54423933086273	4.79785663606459	4.77825123822093	4.73359426782367	4.48865873337168	4.2041945758792
Nucks1	6.299694417733	6.20300634372103	6.23474107917528	6.16719845447133	6.1758625869079	6.19742585751978	6.17199634329631	6.35773454454736	6.22073602376025	6.16953708945312	6.16000210387099	6.16276176512811
Nudc	7.17373547556945	6.83766101265869	6.92961930428274	6.99903899269994	6.93990445585414	6.83603120237092	7.07302492142908	6.92000619100196	7.04887512143817	7.00548075795562	6.90222575837531	7.08596498218877
Nudcd1	4.43182192936034	4.33674272496983	4.0357336353265	4.19675705994321	4.49219803769596	4.41196924348109	4.42470349224535	4.44932221116179	4.31420961638683	4.10443791187696	4.33929304814442	4.33942834241653
Nudcd2	1.77398778437154	1.58104492212798	1.13664312184699	1.24947474037236	1.55754200214263	1.11103815476051	1.61673758424506	1.51285943355325	0.878697276650501	1.61079796738096	1.39266998809787	1.5190163211172
Nudcd3	7.1131355770944	7.0059868871388	7.10550430377388	7.07820677009786	7.078005976746	7.19277098594108	7.04106677941559	7.07669064664867	7.04441212117573	6.97258726091953	7.06684876165402	7.12167288288928
Nudt10	4.78925656273587	4.77187131031591	4.63311006109798	4.8062158080774	4.67647981788573	4.91333404033754	4.94669877621497	4.95734187245731	4.85595765139999	4.79453065995114	4.93441403364016	4.80904468834506
Nudt11	5.53554501570926	5.35843343459438	5.33471783845293	5.64229283963843	5.59907858269044	5.41158197979208	5.47656549682619	5.32002106116434	5.5078228856501	5.37884108946541	5.30846103930101	5.42362266145605
Nudt16l1	4.09041354944006	4.10383208084453	4.01999962257654	4.31481301291661	3.62872940290335	4.0765817215639	4.1359764901233	4.17152980510984	4.22172775644674	4.23285966868782	4.03314276631824	4.00218618407319
Nudt18	3.21391630763362	3.05979649558621	3.10721927463173	2.7166815781515	2.8727163933043	2.35227234542567	3.13144386292504	2.75250985341505	3.04458822732786	2.89954238107849	3.23633195293242	2.59670016803949
Nudt21	4.89923346072221	4.95243985264163	4.83602410459192	4.80669000583421	4.81552253113796	4.92629578211645	4.82815825754222	4.97343619584483	4.83109888274036	4.84718032906798	4.91883852681662	4.62370450593899
Nudt22	1.97067651055651	1.84577310383653	2.48668866001746	2.49915500309257	2.01396318718081	2.22084304906705	2.08071654339514	1.72709369864407	2.76203552303258	1.91241632536065	2.10835822641353	2.28378592503271
Nudt4	5.70169365560062	5.96595858817055	6.02165180764875	5.96873985464653	5.75718232863748	5.84303553392017	5.7842912391881	5.72237684834778	5.93548202562925	5.88251215081545	5.84988738591238	5.89684344898759
Nudt9	2.01365493103009	2.34619146637757	1.46765341499747	1.97188529480201	2.4541592360902	2.21973268504455	2.3009745837171	2.37417663591729	2.47697023103934	2.13902533570804	1.89886721792731	2.4627954111956
Nufip2	7.16475644322562	7.0254175172389	6.98587704634617	7.04397665973904	7.2269707868009	7.31257235604024	7.19540573606587	7.51479200316374	6.82071843015178	7.18494306584096	7.24056186395403	7.1106682533613
Numa1	5.18169706071909	5.12781322954448	5.41247379872617	5.3930017678499	5.38203897993521	5.30140786006402	5.04252930546363	5.28318759541745	4.98647235228781	5.2943798541995	5.09506445463327	5.16459073312556
Numb	4.97471125638436	5.08108813282443	4.96293338674714	4.91706529335827	5.24372608740933	5.3325589015486	4.95875063021891	5.16859204625848	5.01909781472131	5.22350535904212	5.01562316484916	5.02335915461601
Numbl	6.90979398107788	7.03969753013588	7.03590997510061	6.71199656993689	6.80035426998915	6.88837149818423	6.81817644282243	6.70923009719591	6.91013679770847	6.92033010682357	6.95765497925194	6.86153065600573
Nup107	2.83532672269909	2.40532111917934	2.41091823002563	2.49905330029548	2.8604091148093	2.82679577041944	2.90497400613284	2.70000187360898	2.84933141215184	2.99624063526392	2.71991679056296	2.93459051938401
Nup133	2.82801992428516	2.32967472237385	2.60510084318415	2.55374867274524	2.05833440167441	2.61398054355914	2.5438065993456	2.64252041676402	2.48381527077178	2.45862904870595	2.51174504637344	2.57322485523666
Nup153	6.43861234702323	6.56646696216534	6.43165147706179	6.75097954841985	6.64245158161904	6.50790284854956	6.44398101409605	6.61333614943741	6.42488424722848	6.44068790056873	6.32302443309615	6.49136635780645
Nup155	4.66660816225681	4.2733161259548	4.58470247269125	4.51253291323518	4.42298491731317	4.5401639561528	4.51308847622438	4.41340720745109	4.19792427119541	4.55896626585082	4.61177913903126	4.36945885426137
Nup160	4.22733613066089	4.0427084221035	4.16667982952986	4.11198889142983	4.24260762487245	4.16799572990518	4.17185749370675	4.31021965958175	4.24118829496382	4.39436789962816	4.10803552000631	4.18097593375148
Nup188	4.88905654645593	5.00015195516113	4.98927378919269	4.97705081857145	4.68343135717522	4.8063970576147	4.78060729290718	4.73170652298897	4.62434476511703	4.97793628795849	4.88440573516005	4.6333088607447
Nup205	4.55612444052354	4.31484832243141	4.33288691852191	4.47235586672852	4.38565757078672	4.75810614854071	4.38690831273215	4.4080549168827	4.49146013360295	4.35259648186491	4.35477884981122	4.42872989356029
Nup210	4.68004483029507	4.62961323363807	4.92137568430069	4.66102092565996	4.58081258446623	4.95946228619197	4.38048343852132	4.51298844849169	4.62969804711515	4.73040443745289	4.48499045871403	4.74103679156674
Nup214	4.76219570500996	4.8475794579449	4.9015021431399	4.84271660909999	4.60653845079122	4.67016930631233	4.82931215664514	4.53162992748045	5.08549703962244	4.83087693659657	4.76389111147293	4.9866111690634
Nup35	2.73559554861246	2.06765728768917	2.37919280824066	2.27346609987506	2.75136166590186	2.65982508745392	2.6998625628491	2.85265463994241	2.41737802115418	2.43180768050482	2.63664011795189	2.78257403065982
Nup43	3.32721399071621	3.20805253594357	3.45075742981036	3.13808550677491	3.58631101861723	3.32274777446736	3.40013600459483	3.19060080195762	3.37397794776315	3.2941265378502	3.52060891346671	3.45302136343006
Nup50	3.81426793611139	4.01118720759586	4.23707758166542	3.97104862143431	4.26088540509202	4.12110600184328	3.92390500736005	3.95315808299183	4.25902197318365	4.19481753968678	4.12616812274077	3.8715888060315
Nup54	2.65960757913408	3.21642591667633	2.67087602958888	3.22086249864718	3.45600300106657	3.27529916362699	3.08656451065335	3.31012101337654	3.4311910295285	3.3124078675585	2.89243856184229	3.07765172257738
Nup85	4.09794529536694	4.16372524837293	4.02696051030162	4.02286581802279	4.00742816753498	3.95265703647048	4.24758602179033	3.86963781197722	4.18596273039474	4.01365478304378	4.19138250505917	4.30476701525502
Nup88	4.34728199278925	4.16820627011883	4.18465425906484	4.32171554033866	4.39900486080623	4.49567127087819	4.4659463290793	4.30718163793494	4.34712517255391	4.21754353780241	4.49310156684208	4.33552264117534
Nup93	4.94320000238241	5.09984742110699	5.21035082128288	5.27641711736474	5.36365682884588	5.10702530607368	5.16466877536249	5.08273462890436	5.08804717570548	5.14201371157686	5.21759455048223	5.18037647758352
Nup98	6.42079548815925	6.40486401061763	6.34771935040992	6.43850160983151	6.46787117158355	6.54282441160467	6.37094204733553	6.55874038835763	6.19030920941564	6.34437738988415	6.39281739139027	6.37634796444067
Nus1	5.12914594013778	5.15704271267863	5.21680499430507	4.99728422114517	5.24424992315612	5.11511854156045	5.18434413822996	5.12001379543006	5.35481176560084	5.06146858659588	5.31874256014715	5.0064159495648
Nutf2	4.56082291508765	4.41031789775426	4.29467663127219	4.08109769851704	4.27233101528695	4.17448863889753	4.29471956590667	4.32060334408738	4.48790885953354	4.33481885347845	4.29707850281431	4.02879328674131
Nutf2-ps1	1.37561073753413	1.43563922161013	1.3543691291043	1.97942660735387	2.0575032914493	1.98077023017403	1.66756881839425	1.42884211845278	1.84162848958543	1.53636981776803	1.61131558355752	1.49111551640956
Nvl	1.50163358858378	1.29177445513391	1.29369130736997	1.45679438653978	1.31337083412113	0.746374351562004	1.31171391834931	1.16503818886486	1.03922606207717	1.51495637680104	1.06291683166453	1.17784807932986
Nwd1	4.19248404998267	4.19663097288548	4.60100038244441	4.22609427557694	4.71231111195738	4.63395798798296	4.23493804640181	4.35516257364768	4.61002829739803	4.32577739905094	4.30881934843224	4.7955404048027
Nwd2	5.42715184407888	5.34782335886583	5.41155455857412	5.39464654505768	5.38114764321685	5.57389854919627	4.95434921758938	5.71424011746848	4.85151532634981	5.37683317133165	4.9969826326907	5.0835914121227
Nxf1	7.43080182253879	7.58527353845506	7.44521265973618	7.51644627577382	7.34196379515571	7.48891953969848	7.65163349699801	7.47574400502531	7.6257437454045	7.60640591943454	7.66614984659829	7.54265103080242
Nxn	5.00217757406712	5.22743670223476	5.16153972790459	5.17826234126071	5.37955626002117	5.00998861457027	5.36977873224631	5.0691363390461	5.23222111376058	5.17822242638423	5.45036580996722	5.17075163657723
Nxpe3	3.06791316396463	3.16159537843253	2.82232861306979	3.19356485568381	3.38366912953339	2.89304450200353	3.1252596652671	2.99701499592673	3.0564245136018	2.77767077570185	2.96678902769472	2.95927842792083
Nxpe4	1.85721800665729	1.89795118670767	1.66104070462547	1.87904825385492	2.19786998972845	1.92681166660048	2.49573171403436	2.66025185453209	2.11593454311935	2.34153567560967	2.38529594984474	2.24149930933798
Nxph1	6.67491355358044	6.7613463812883	6.58724127017913	6.79033631323593	6.7205535826984	6.98156600458827	6.70934214104417	6.91050215764195	6.65241210859405	6.67946409290477	6.71491730647991	6.70755609390133
Nxph3	7.01960372139499	6.00214343217416	6.42150464842484	6.68325527369391	6.26068731349675	6.2400739032067	6.24943953395624	6.55102179599704	5.8914736248547	6.57481195087748	5.96420558289113	6.09302193696353
Nxph4	2.36399934000247	1.6532929803931	1.24567011416546	2.54773062018658	2.06449680370445	1.25574681551698	2.09644645291779	2.14489410149952	1.10133035530333	1.68510082733859	1.41329643554382	1.5549903382999
Nxt2	1.58317014163182	1.6517847755345	1.65809853057669	1.8946478031718	1.61065867311155	1.68819516825905	1.3669212209606	1.73035370447996	1.83046602352563	0.896309990921227	1.27366670403134	1.56577180942686
Nyap1	6.89141799327659	7.03668442531043	7.04410200104041	6.82398647686944	6.98467437795981	6.82878011048308	7.03328661987653	6.87538691585955	7.15810219122244	6.95903539022688	7.0977786093372	7.02762278247523
Nyap2	5.49536821139532	5.74448969659509	5.68057866099208	5.71147939693222	5.65920154634583	5.80286911391145	5.50002083292853	5.74720881181937	5.28251925042194	5.6943293205769	5.522235783703	5.84373030205819
Nynrin	2.94925474473612	2.97879734442046	2.81992835049329	2.96987558495813	3.21268593640621	2.77603217705465	2.55601009356334	2.83888029475633	2.54279341864783	3.55886486342171	2.31009188808288	2.6950288857571
Oaf	2.19739421808963	2.40237018994484	2.80445548882599	2.76899536126129	2.23050861893942	2.1727150393977	2.45259388231052	2.50340207744418	2.44762565095379	1.89665075912413	2.54636714922068	2.66549600856809
Oard1	2.88595658101969	2.81077845633807	3.08828501040852	3.06990323936695	3.30143723770958	2.70798343087253	3.27354107022033	3.01411937939579	2.97834752411602	2.76144141031768	3.4250244392975	2.88583357984195
Oaz1	9.19623876303095	9.14530507371362	9.19468349089764	9.12595224457504	9.12962622739865	8.86019364235229	9.33380553179036	8.97584644509633	9.38671500323716	9.21157349615995	9.27109312455778	9.23464873389815
Oaz2	8.53901388985398	8.3689702464258	8.4740443967592	8.59764316823967	8.55599784699163	8.44679163000348	8.53607266645902	8.44144480097804	8.53516051568386	8.38780147081263	8.498590980212	8.42450590147424
Obscn	1.33891205851641	1.51447711245544	1.56929918941267	1.35199884794755	1.40834038313594	1.73075061238914	0.961578752108489	1.50180885231541	1.14515394434271	1.24405465318141	1.38173449551187	0.567576681698517
Obsl1	3.12700440259242	3.68098199401077	3.1772923638083	3.22005161981077	3.15487588850276	3.29213347047455	3.59247472234453	3.0809315283704	3.39123461299397	3.39568737072226	3.7095445651259	3.42489804196432
Ociad1	5.26802549923299	5.41213570506589	5.19927117930862	5.40330060107228	5.42806496586541	5.35881540535228	5.19405840019515	5.27417042568569	5.36197560234089	5.42561718433035	4.98622502230089	5.47841536571519
Ociad2	3.29464059559844	2.87007496744954	2.8906779801269	3.0480469042723	3.05974219389321	3.21642850975165	3.05178487158156	3.04233396853753	2.56756820406426	2.97858075050685	3.01737138031316	3.02389254457026
Ocln	1.38563472707511	1.10951240392106	1.02367032821609	1.00974071107296	1.40801805423163	1.35408187784966	1.32717625048472	1.26308782300669	0.731201421623422	0.858238915222035	1.43955991289452	1.20241857369384
Ocrl	5.39330934745543	5.29560432330748	5.33805747175109	5.29695184790267	5.41553674960567	5.67952154791551	5.21280951019821	5.49204673398037	5.33815267932684	5.28645964806346	5.33165531798803	5.13724113875587
Odc1	4.73737000821162	4.65431224062402	4.6067236848168	4.73094396687991	4.75418714203204	4.51560424521435	4.76354863832479	4.61972193245782	4.62755952885865	4.73195819615901	4.64114934045159	4.74097102441316
Odf2	6.73299368802783	6.81323931073607	6.76837030188845	6.66079886697606	6.63068647909251	6.77794529852501	6.72874988271999	6.89334959719524	6.65666694348051	6.91036490072805	6.75519081910357	6.80283035237592
Odr4	4.2782740729964	4.18787661144858	3.99104786672017	4.02608632913329	4.27810884985494	4.23642203847208	4.18681947249732	4.75588128275653	4.03546443850347	4.08976750382729	4.19838982821419	3.9363248014575
Oga	7.5760602633226	7.57364846713097	7.66603923175071	7.68727916071438	7.77739695007403	7.58413143945072	7.65489875570029	7.58044928113525	7.60772145026162	7.69201013570673	7.63351550222254	7.70989667260343
Ogdh	9.07635491332154	9.03775197098312	9.02473864229652	9.04356388638736	9.07151780092843	9.13084375735367	9.04087648099765	9.07508731715556	8.98596893133043	8.99014615428425	9.0533408678868	9.06053354938785
Ogdhl	5.7727893653084	5.71412274130597	5.61318236079856	5.69194619606418	5.75573060238635	5.88813009702386	5.67293656082759	5.52932523935311	5.72505449946866	5.6104891823352	5.66059790937432	5.70750333459096
Ogfod1	3.16264231946934	3.49978453409946	3.6626005911334	3.7115827722237	3.7830375135558	3.81282549521487	3.41122373026281	3.69443438841428	3.52168086063384	3.37024375334426	3.62168545876326	3.47757301764376
Ogfod2	1.20899465926193	0.762621075588348	1.33914061254343	1.1469781236834	0.89151122636479	0.831349033584514	1.123156248695	1.10020154518554	0.91282228791372	1.10941339015513	1.04064748313645	1.41553089511924
Ogfod3	2.59728414482742	2.74749989620005	2.68343021039749	2.44653488134295	2.68058002146881	2.36534659049486	2.43829795772906	2.54480055977995	2.5797093515382	2.35569113296055	2.53646146646912	2.30924106095234
Ogfr	5.56972278111482	5.50419855374906	5.66486348635066	5.65265126664767	5.60994419264399	5.46543989145893	5.62715392210196	5.48518208247949	5.6372753440808	5.52941495625584	5.6429109722856	5.56327111618212
Ogfrl1	4.02974087413691	3.86751132684248	4.01718840898272	4.01079750294578	3.69871356961385	4.23887842834059	3.96103130334454	4.00490879086277	3.83559954184141	3.94616067946098	4.10547898608498	3.88151707579956
Ogg1	1.302449363619	1.66341259027787	1.36877558840589	1.57688865300221	1.48578865571665	1.24492885431488	1.29173421823236	1.17457854708036	1.15890794520298	1.3355670310998	1.13361241429373	1.61702836517945
Ogn	3.97757452545735	4.07221032271445	3.54378616224547	3.49497414371633	3.96682731166033	3.24186091073554	3.60726370827538	3.88837228764231	3.51910608713941	4.68639689375075	3.71205893021118	2.27086306056464
Ogt	9.26436429324237	9.2898580516944	9.14012600427141	9.22198189049788	9.38293156207136	9.26765278334286	9.28316107499844	9.35713650097762	9.08348522000229	9.3564820934211	9.23055988595429	9.29789553634275
Ola1	6.404921798062	6.35324185485054	6.31859354967118	6.35887669690355	6.48524248184013	6.54366387895621	6.44462615496281	6.50675824908326	6.47081196468807	6.42132723234473	6.38972441888356	6.56596767017016
Olfm1	11.5626654408092	11.881564827218	11.7681999035249	11.7279046240946	11.3603102733884	11.5869879965905	11.7009538898024	11.5859738150182	11.5889478838548	11.6567313101027	11.7976423266207	11.7051746376297
Olfm2	7.74262476279829	7.67660924235559	7.5680950611844	7.64144759026339	7.44115754701896	7.74464855298735	7.69931127170058	7.55950804036838	7.73614902565698	7.72983342448919	7.57076914882008	7.90546472937627
Olfm3	6.25269880629318	6.16719086169373	6.01680587169595	6.21173644644436	5.96319247121975	6.41782380128394	6.19253245040176	6.43314073867322	6.02129574822309	6.02032850501029	6.10129274133197	6.39813828669116
Olfml1	3.52194782586787	3.65829810079792	3.92230760955151	3.70679277776338	3.47866116940698	3.47407039831554	3.61752458731731	3.79986759925079	3.8635692879923	3.8319311432629	3.67388227002224	3.65201933938495
Olfml2a	2.88704971065645	3.05108601430338	3.0016767111918	2.65398190387482	2.18268668228446	2.64693117300973	2.50709375137828	2.60104463121147	3.35122051178193	3.01760646178822	2.50866576678718	2.47008864114818
Olfml2b	4.25630686089071	3.78491629674846	4.01247957227194	4.11394199283757	4.14982059781206	3.92792292677061	3.9798643206135	4.07505984251006	4.25306395165327	4.12538610893416	3.76559090639755	3.92035243220585
Olfml3	1.21239937703174	1.58421833257792	1.64089714538114	1.3937946164336	1.85775209736956	1.38660152767722	1.41626112783446	1.71850655995744	1.74016540717169	2.00035646065857	1.56257357274689	1.16842999682681
Olfr275	3.89613497965209	3.83901185721201	3.71786377490845	3.89478958247032	3.63339781984873	3.69019670496723	3.87661523584351	4.06836222618942	3.47933311865945	3.8447282177426	3.72682820622483	3.99300368143983
Olfr482	1.93051205907724	0.894990891466706	1.55400304631427	1.55760595466021	0.983940856942878	2.05901690316898	1.36992756675183	1.07866064633313	1.54001451481054	0.747499901629327	1.47215680355763	1.46323300863051
Olfr520	1.03736081852045	0.638291898374921	0.792093365226181	0.93966794704649	1.17373924478422	0.59401858909635	1.20930222833118	0.779919677493828	1.11701465161437	0.664165268628365	1.03488208965617	1.05445618332102
Olfr66	3.84325934699597	3.8026924957947	3.65249221251693	3.84442525638873	3.40439446469854	3.66845230493028	3.91522874191142	3.50947822838506	4.03485892536747	3.62902193419091	3.80757137651001	3.81680200987196
Olfr78	2.92483251577869	3.53835704482437	3.23300345093656	3.2976744408306	3.13169981340204	3.45999334913878	3.29117110154991	3.63808499358934	2.95356670884301	3.44017429977387	3.41306506571734	3.48423466659072
Olig1	5.84717361333104	5.17299264404569	5.31964420695236	5.64502198367192	5.45324840446223	5.2202611553288	5.7998728738756	5.27717235184786	5.29466066929635	5.35049244802987	5.61350309399762	5.48230446714828
Olig2	4.66894010532208	4.19426821038479	4.0537442180106	4.41173882522742	4.26211268368619	4.17135103554139	4.39668020959143	3.97561739046836	3.96472204666596	4.14127897090361	4.23427844953811	4.10945384993009
Omg	7.43562560289648	7.28881280958605	7.25491350818113	7.40435739566779	7.43259254742371	7.35979779398128	7.40037340583052	7.55524788987566	7.33310226936707	7.19050933351127	7.32600626135942	7.33528148974218
Onecut2	1.59022306009596	1.65878428801976	1.60787565627622	2.05725441881925	1.55718278966183	1.8496212845047	1.70285849323337	2.60987768313822	1.26194530014188	1.4242175823135	1.61558230426898	1.84018940159086
Opa1	6.61587543190773	6.55526620192036	6.55801913744719	6.44452826802465	6.67326711062153	6.64934560115243	6.40067262964689	6.63591587579981	6.49825491899238	6.45508424192837	6.38073768254262	6.58727601041254
Opa3	3.45508299275541	3.76026316982993	3.70549999395432	3.50941775361451	3.51440061171892	3.54380334554342	3.37406754069037	3.18157711836542	3.49394749953723	3.5697177085699	3.51936268689573	3.43546979861623
Opcml	8.22660528693028	8.43593162973945	8.37066780190945	8.3405755355531	8.32692137411824	8.53690675301196	8.17654182740465	8.43121704717313	8.26249556970013	8.23426282256506	8.24844817920576	8.35504325171828
Ophn1	5.34690737184224	5.61509189651316	5.51125927057999	5.22023570613736	5.60840905270207	5.49624628573694	5.36788780009975	5.41887571437334	5.49912109362505	5.54204278312951	5.52490697924525	5.35025507038252
Oplah	5.05590877716217	5.30251746192419	5.10897497889009	5.15085312468821	5.05902724649145	5.05382635499631	5.11227059156429	4.66075594012022	5.24318636718156	5.20523897260865	5.04771066872787	5.26054766378414
Opn3	2.23857920356435	2.29780788951005	2.25747993346965	2.31220433501261	1.75616191952176	2.26753584087182	2.08326335916841	2.09101799777429	1.79794504935106	1.85448925055991	2.25435723381842	1.98389333108449
Oprd1	2.35008170461425	2.46398255005366	3.05523083803989	2.56758227900625	2.40544445195009	2.81921126118151	2.01594591044989	2.28404491822663	2.25467198394778	2.48399630211789	2.35714671764532	2.43687820075102
Oprl1	5.13982485508017	5.0236773271569	5.12562761240373	4.95703854348581	5.16990773022198	5.00209637143438	4.83100003516172	5.12063918510192	4.75643371510963	4.8715869079349	4.72896688195073	5.30386594086237
Optn	4.19076484943934	3.86735555250559	3.95640803899481	4.02454740384976	3.93753534565762	3.9588586477284	3.99454439613919	3.90328505983434	3.82293695609816	3.77650892234107	4.04259411931058	3.69906915995229
Orai1	2.7792925305145	3.0569744200415	2.87415141615886	2.87905836159632	3.00853035355742	2.81689707658029	3.15787382702763	2.83583160110171	3.16401585711369	3.25462643644567	3.17401877902955	2.98330517342504
Orai2	3.71982765423784	3.75196846576681	4.17665063782476	3.74164188957419	3.52356491446855	3.57063718184522	3.03165753881266	3.14722153367708	3.53144146647014	3.61106450990792	3.07819054999896	3.56663511395371
Orai3	3.13868914068558	2.7501506227636	3.35642288754867	3.2722097850072	3.09006375392443	3.19176756888431	3.23853316651795	3.28054094758261	3.20910732197957	3.54282136937464	3.35408115690305	2.99889956756395
Orc2	3.38119163503253	3.29759214976433	3.35055480082631	3.05687462787708	3.04978225095104	3.48556614751126	3.04388741059146	3.22767254467319	3.01437637683064	3.48712805702413	3.15202106250882	3.21097041398185
Orc3	2.59903649473962	2.54414405137255	2.77245209990868	1.96842301102311	2.8337529355212	2.6098357539361	2.26440746441878	2.27734377610292	2.64979860312715	2.27784294182789	2.50568532368495	2.54182921868306
Orc4	4.78911376402021	4.70206629177044	4.35942768259081	4.74025159587092	5.00761890750064	4.6920708128449	4.80882022998859	4.87986777320751	4.83749080709523	4.46758087966626	4.51939279257548	4.86249569519821
Orc5	4.60933156854996	4.62554511464295	4.6401658420817	4.23981426550064	4.65036899502829	4.37624390090171	4.6364081589699	4.51794992081987	4.84504419229367	4.63276988592061	4.7239232221568	4.49515469119043
Ormdl2	4.34065671858046	4.43109802166043	4.24805271098258	4.70292039995573	4.45368400608572	4.53899191521012	4.7965047047026	4.59848490743029	4.54548918496529	4.38881114309558	4.73784255945264	4.60320651815235
Ormdl3	5.7812192069046	6.03095801644513	5.90813321899191	5.97258764407613	5.92280322511126	5.86073145553273	5.98467887818571	5.78171055878475	6.17331623240593	5.90419974095653	5.9731623657173	5.96615118759669
Os9	6.98493344380981	6.83959029081635	7.17486921644146	6.88191052144126	6.91745280170854	6.8760166227432	6.95082666553294	6.94504378963523	6.97577048525968	6.93258951819293	7.08113049146395	6.92274232644403
Osbp	6.7384017068985	6.65057610441452	6.63310472042211	6.85894735636809	6.85267580166568	6.75646186601888	6.80301112990418	6.84083901561566	6.71576380534601	6.65936846860166	6.7677705406119	6.63155809876946
Osbp2	6.07863706568806	6.33706444093216	6.20736171035092	6.0383531252438	6.00101735306672	6.33561102658351	6.00410886907182	6.19876302661588	6.28300767642631	6.09597229442655	6.10900145217116	6.11775490288449
Osbpl10	5.60718766018086	5.77935652750525	5.80595262321448	5.41646229692301	5.42633301478842	5.71469986382658	5.39685147487368	5.50129644314986	5.64841823825811	5.71299831817816	5.57289623961975	5.49023494671256
Osbpl11	4.6638017833623	4.73908349571916	4.70970961999974	4.73932100789501	4.8228055632184	4.75395786720214	4.64737826665333	4.87711265256467	4.59640653452109	4.73107118868024	4.62071774009542	4.77097573486556
Osbpl1a	6.83177698239701	7.02135201412952	6.89520435345709	6.96562706684973	6.81975909282945	7.08579799674025	6.93633077938173	6.99630199112384	7.0433083304732	6.98830502189855	6.89778192657116	7.13371118108652
Osbpl2	4.24865945709809	4.25762099581726	4.3080777488002	4.2208129953761	4.5304792761066	4.25838302539526	4.35217072084914	4.5126082609432	4.55450873392612	4.15616011569877	4.35674219125241	4.31627617495839
Osbpl3	2.55304291849823	2.55833551926392	3.13689083586077	2.70443807978127	2.43124422383789	3.03653669454138	2.31284355365989	3.29185487560213	2.70760605334711	2.63173657261749	2.47390619068558	2.89067900039625
Osbpl5	4.39808508057111	4.49220381679762	4.59643385624769	4.35950962530177	4.18289607628539	4.35839089608332	4.34523396299477	4.35764803240346	4.23570770973635	4.11745644183033	4.47194401381662	4.53726847050184
Osbpl6	5.57033120319385	5.9752922880358	6.11068355945996	5.83810339900536	5.84225522299439	5.9767957390706	5.64985870857035	6.02528752343888	5.71437978992916	5.96579529529185	5.81536320496218	6.00830187937393
Osbpl7	4.38562648300675	4.46748769719639	4.55224129535507	4.44365365297083	4.62327240588943	4.60072853489787	4.48059973232791	4.30324533331652	4.44702478952741	4.41698600945843	4.63868958966667	4.46601044163007
Osbpl8	5.56704198943641	5.75607496919986	5.47476651348707	5.62014679827316	5.69763470402807	6.02346247773682	5.50055536142017	6.05795397820998	5.34960244747515	5.74729220982265	5.59826348669573	5.41081545692821
