nodeName	altName	nodeAttr[nodesPresent, ]
Psmd13	NA	blue
Psmd2	NA	blue
Ptbp2	NA	blue
Ptges3	NA	blue
Ptma	NA	blue
Ptp4a1	NA	blue
Ptpro	NA	blue
Pwwp2a	NA	blue
Qdpr	NA	blue
Rab11a	NA	blue
Rab14	NA	blue
Rab18	NA	blue
Rab1a	NA	blue
Rab26	NA	blue
Rab2a	NA	blue
Rab33a	NA	blue
Rac1	NA	blue
Rad23b	NA	blue
Rad51d	NA	blue
Ran	NA	blue
Rangap1	NA	blue
Rap1a	NA	blue
Rars	NA	blue
Rbbp4	NA	blue
Rbks	NA	blue
Rbm17	NA	blue
Rbm39	NA	blue
Rbm45	NA	blue
Rbm46	NA	blue
Rbm4b	NA	blue
Rbm6	NA	blue
Rbmx2	NA	blue
Rcan2	NA	blue
Rcn1	NA	blue
Rcn2	NA	blue
Rdx	NA	blue
Renbp	NA	blue
Rer1	NA	blue
Resp18	NA	blue
Retreg3	NA	blue
Rexo4	NA	blue
Rffl	NA	blue
Rgs3	NA	blue
Rhbdd2	NA	blue
Rhob	NA	blue
Rhog	NA	blue
Rit2	NA	blue
Rmi1	NA	blue
Rnf13	NA	blue
Rnf130	NA	blue
Rnf14	NA	blue
Rnf167	NA	blue
Rnf41	NA	blue
Rock1	NA	blue
Rpap3	NA	blue
Rpf1	NA	blue
Rpl14	NA	blue
Rpl26	NA	blue
Rraga	NA	blue
Rragb	NA	blue
Rtn4	NA	blue
Rtraf	NA	blue
Rufy3	NA	blue
Rwdd1	NA	blue
S1pr5	NA	blue
Sap18	NA	blue
Sars	NA	blue
Sass6	NA	blue
Sav1	NA	blue
Scoc	NA	blue
Sec61a2	NA	blue
Sec62	NA	blue
Selenot	NA	blue
Sema6a	NA	blue
Senp7	NA	blue
Sephs2	NA	blue
Septin4	NA	blue
Septin7	NA	blue
Serbp1	NA	blue
Serinc3	NA	blue
Serinc5	NA	blue
Serpinb6a	NA	blue
Set	NA	blue
Sf3b1	NA	blue
Sf3b3	NA	blue
Sf3b6	NA	blue
Sfpq	NA	blue
Sgf29	NA	blue
Sgk1	NA	blue
Sh3glb1	NA	blue
Shisa2	NA	blue
Sirt1	NA	blue
Sirt2	NA	blue
Sirt5	NA	blue
Skp1a	NA	blue
Slain1	NA	blue
Slc12a2	NA	blue
Slc22a17	NA	blue
Slc25a4	NA	blue
Slc30a9	NA	blue
Slc33a1	NA	blue
Slc44a1	NA	blue
Slc5a11	NA	blue
Slc6a9	NA	blue
Smarca5	NA	blue
Smarcb1	NA	blue
Smc3	NA	blue
Smc4	NA	blue
Smu1	NA	blue
Sncg	NA	blue
Snd1	NA	blue
Snrnp27	NA	blue
Snrpa1	NA	blue
Snrpb2	NA	blue
Snx1	NA	blue
Snx12	NA	blue
Snx2	NA	blue
Snx22	NA	blue
Sod2	NA	blue
Son	NA	blue
Sox10	NA	blue
Sp3	NA	blue
Spa17	NA	blue
Spcs2	NA	blue
Spock3	NA	blue
Spryd7	NA	blue
Sqle	NA	blue
Srp14	NA	blue
Srsf1	NA	blue
Srsf10	NA	blue
Srsf6	NA	blue
Ssb	NA	blue
Ssbp3	NA	blue
Ssh2	NA	blue
Ssu72	NA	blue
St13	NA	blue
St18	NA	blue
Stag1	NA	blue
Stag2	NA	blue
Stard3nl	NA	blue
Stard7	NA	blue
Stip1	NA	blue
Stk26	NA	blue
Strn3	NA	blue
Stt3a	NA	blue
Stxbp3	NA	blue
Sumo2	NA	blue
Suv39h1	NA	blue
Syn2	NA	blue
Sypl	NA	blue
Taf15	NA	blue
Tardbp	NA	blue
Tbc1d12	NA	blue
Tbrg1	NA	blue
Tcea1	NA	blue
Tceanc2	NA	blue
Tcp1	NA	blue
Tdp2	NA	blue
Tent2	NA	blue
Tes3-ps	NA	blue
Tex10	NA	blue
Tfeb	NA	blue
Tgfa	NA	blue
Tjp2	NA	blue
Tle4	NA	blue
Tm2d2	NA	blue
Tm7sf3	NA	blue
Tm9sf1	NA	blue
Tm9sf2	NA	blue
Tmbim1	NA	blue
Tmcc3	NA	blue
Tmeff1	NA	blue
Tmeff2	NA	blue
Tmem106b	NA	blue
Tmem117	NA	blue
Tmem125	NA	blue
Tmem126a	NA	blue
Tmem216	NA	blue
Tmem30a	NA	blue
Tmem41b	NA	blue
Tmem43	NA	blue
Tmem63a	NA	blue
Tmem74	NA	blue
Tmem9b	NA	blue
Tmsb10	NA	blue
Tmx3	NA	blue
Tnc	NA	blue
Tnfrsf21	NA	blue
Tnpo1	NA	blue
Tob1	NA	blue
Togaram1	NA	blue
Top1	NA	blue
Top2b	NA	blue
Tpd52l2	NA	blue
Tpgs2	NA	blue
Tppp3	NA	blue
Tprn	NA	blue
Traf5	NA	blue
Tram1	NA	blue
Trappc4	NA	blue
Trf	NA	blue
Trim33	NA	blue
Trim59	NA	blue
Trp53bp1	NA	blue
Trpc4ap	NA	blue
Tspan15	NA	blue
Tspan2	NA	blue
Tspyl2	NA	blue
Tsr1	NA	blue
Ttc21a	NA	blue
Ttc27	NA	blue
Ttll5	NA	blue
Ttyh2	NA	blue
Tuba1c	NA	blue
Tubb4a	NA	blue
Txnip	NA	blue
Txnl1	NA	blue
Tyw5	NA	blue
U2surp	NA	blue
Uba1	NA	blue
Uba2	NA	blue
Ubb	NA	blue
Ube2d2a	NA	blue
Ube2d3	NA	blue
Ube2e1	NA	blue
Ube2n	NA	blue
Ube2w	NA	blue
Ublcp1	NA	blue
Ubqln2	NA	blue
Ubxn4	NA	blue
Uchl5	NA	blue
Ugt8a	NA	blue
Uhrf2	NA	blue
Unc5b	NA	blue
Uqcrc2	NA	blue
Usp14	NA	blue
Usp30	NA	blue
Usp39	NA	blue
Usp47	NA	blue
Usp54	NA	blue
Uxt	NA	blue
Vac14	NA	blue
Vamp4	NA	blue
Vapa	NA	blue
Vat1	NA	blue
Vcan	NA	blue
Vcp	NA	blue
Vdac1	NA	blue
Vezf1	NA	blue
Vps35	NA	blue
Vps35l	NA	blue
Vps37c	NA	blue
Vps4a	NA	blue
Wapl	NA	blue
Wdr20	NA	blue
Wdr6	NA	blue
Wdr70	NA	blue
Wdr77	NA	blue
Wipf1	NA	blue
Wls	NA	blue
Wscd1	NA	blue
Wwp1	NA	blue
Xpc	NA	blue
Xpo1	NA	blue
Xpo4	NA	blue
Xrn2	NA	blue
Yipf4	NA	blue
Yme1l1	NA	blue
Ythdc1	NA	blue
Ythdf2	NA	blue
Ythdf3	NA	blue
Ywhae	NA	blue
Ywhaq	NA	blue
Zc3h10	NA	blue
Zc3h7a	NA	blue
Zdhhc20	NA	blue
Zdhhc9	NA	blue
Zeb2	NA	blue
Zfand4	NA	blue
Zfand5	NA	blue
Zfp146	NA	blue
Zfp174	NA	blue
Zfp263	NA	blue
Zfp35	NA	blue
Zfp418	NA	blue
Zfp426	NA	blue
Zfp62	NA	blue
Zfp638	NA	blue
Zfp800	NA	blue
Zfp950	NA	blue
Zfr	NA	blue
Zhx2	NA	blue
Zkscan4	NA	blue
Zranb1	NA	blue
Zranb2	NA	blue
